"Rack","pot","GH_family_ID","field_family_ID","region","Site","climate","climate_management","management.type","indiv","treatment","experiment","precipCV","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","E_cicutarium","E_brachycarpum","E__malacoides","E_botrys","E_moschatum","other_Erodium","Erodium_total","grass_","forb","shrub","total_cover","F_leaf_weight","F_leaf_area","F_lflength","field_SLA","F_avg_fruit_length","Site.1","F_length_longest_stem","F_flowers","F_fruits","F_reproductive_effort","soil_wet_weight","soil_dry_weight","water_content","OM","ENR","P1","HCO3_P","PH","K","MG","CA","NA.","BUFFER_PH","H","CEC","K_PCT","MG_PCT","CA_PCT","H_PCT","NA_PCT","S","GH_plant_to_emerge","GH_emerge_to_flower","gen2_earlylfno","gen2_boltdate","days_to_bolt","gen2_ffdate","days_to_flower","gen2_no_internodes","gen2_length_longest_stem","gen2_no_seeds_missed","gen2_no_fruits","gen2_no_flowers","gen2_no_seeds","gen2_total_seeds","photo.session","tech","Total.Area..mm2.","raw.weight","correction","tray.weight","leaf_weight","SLA","length_per_internode"
32.85,911.85,698,"Kny1","California","Kearney","inland","inland agricultural field","agricultural field","b","low_nut","nutrients",0.349829711,17,15.2,4.4,682.5,36.4,2.3,34.1,10,25.6,25.6,8.2,305,60,0,83,163,3,3,155,0.1,0,0,0,0.09,0.09,0.19,0.06,0.13,0,0.38,0.008978,178.48,33.12,19314.527127,3.5833333333,8,7.89,17.3,19.8,37.1,300.866,299.016,1.85,0.5,40.4285714285714,48.2428571428571,35.1285714285714,7.24285714285714,153.057142857143,52.3857142857143,423.814285714286,26.1142857142857,NA,0.0142857142857143,3.07142857142857,13.3285714285714,14.4285714285714,68.1714285714286,0.214285714285714,3.88571428571429,5.67142857142857,3.6,63.05,8.89473684210526,39421.4210526316,95.4210526315789,39424.7368421053,98.7368421052632,3.78947368421053,1.50526315789474,13.3,11.35,0.95,31,44.3,2.1,2.05,257.427588235294,0.0363635294117647,0.01046,0.42665,0.0112664705882353,23493.1293168235,0.436578947368421
23.15,616,698,"Kny1","California","Kearney","inland","inland agricultural field","agricultural field","b","low_water","water",0.349829711,17,15.2,4.4,682.5,36.4,2.3,34.1,10,25.6,25.6,8.2,305,60,0,83,163,3,3,155,0.1,0,0,0,0.09,0.09,0.19,0.06,0.13,0,0.38,0.008978,178.48,33.12,19314.527127,3.5833333333,8,7.89,17.3,19.8,37.1,300.866,299.016,1.85,0.5,40.4285714285714,48.2428571428571,35.1285714285714,7.24285714285714,153.057142857143,52.3857142857143,423.814285714286,26.1142857142857,NA,0.0142857142857143,3.07142857142857,13.3285714285714,14.4285714285714,68.1714285714286,0.214285714285714,3.88571428571429,5.67142857142857,3.6,63.05,8.15,39428.3,102.3,39436.1,110.1,2.3,6.83,4.7,4.1,0.15,10.5,15.2,2.1,2.05,147.06725,0.0079915,NA,NA,0.0079915,19275.91829355,2.06447368421053
36.75,797.875,798.8125,"Lind1","California","Lindcove","inland","inland preserve","preserve","a","high_nut","nutrients",0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.10625,0.04375,0,0,0,0.04375,0.15,0.128125,0.1875,0,0.465625,0.00343785714285714,98.3357142857143,27.6857142857143,31792.2621828571,3.6416666666875,10,5.75,0.75,1.8125,2.5625,222.351875,215.916875,6.48625,2.09333333333333,71.5866666666667,12.02,9.06666666666667,6.52666666666667,108.986666666667,421.9,2409.86666666667,22.4866666666667,6.8875,0.946666666666667,16.8266666666667,2.46,19.1266666666667,70.5133333333333,7.16666666666667,0.693333333333333,4.64666666666667,3.2,66.5333333333333,9.26666666666667,39411.3333333333,85.3333333333333,39418.5333333333,92.5333333333333,6.92857142857143,9.5,29.5625,25.625,4.125,63.5625,93.125,2.3125,2,610.196769230769,0.034650625,NA,NA,0.034650625,20113.3398969231,1.30795068027211
37.1111111111111,713.111111111111,819,"Lind1","California","Lindcove","inland","inland preserve","preserve","a","high_water","water",0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.0972222222222222,0.05,0,0,0,0.05,0.147222222222222,0.105555555555556,0.202777777777778,0,0.455555555555556,0.00340764705882353,91.4235294117647,25.5764705882353,31161.4272611765,3.66851851855556,10,5.56666666666667,0.777777777777778,1.88888888888889,2.66666666666667,226.924444444444,220.69,6.28,2.04375,70.5375,12.725,8.49375,6.56875,105.8375,419.99375,2430.5625,22.66875,6.9,0.88125,16.84375,2.35,19.15625,71.25625,6.5,0.69375,4.90625,3.3125,65.5625,8.66666666666667,39413.875,87.875,39420.2666666667,94.2666666666667,5.8125,5.46875,18.1111111111111,13.5,0.777777777777778,36.0555555555556,54.1666666666667,2.33333333333333,2.05555555555556,449.183933333333,0.07588,0.027008,NA,0.0226065875,20176.7688093333,0.882127976190476
20.2777777777778,823.166666666667,783.888888888889,"Lind1","California","Lindcove","inland","inland preserve","preserve","a","low_nut","nutrients",0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.0944444444444444,0.0472222222222222,0,0,0,0.0472222222222222,0.141666666666667,0.105555555555556,0.213888888888889,0,0.461111111111111,0.00362176470588235,95.9117647058823,26.6882352941176,30474.6333829412,3.67962962966667,10,5.57777777777778,1,1.88888888888889,2.88888888888889,229.908333333333,223.557777777778,6.39611111111111,2.0125,69.9625,11.95625,8.24375,6.5625,106.425,428.6,2459.875,22.93125,6.8875,0.9125,17.09375,2.3375,19.325,71.0125,6.59375,0.6875,4.6625,3.3125,65.625,7.70588235294118,39417.7058823529,91.7058823529412,39425.0555555556,99.0555555555556,3.83333333333333,2.35,10.6666666666667,9.22222222222222,0.277777777777778,27.7222222222222,38.3888888888889,1.94444444444444,2.11111111111111,268.926705882353,0.0177270588235294,NA,NA,0.0177270588235294,15913.6329094118,0.587530864197531
20.5,563,772.8,"Lind1","California","Lindcove","inland","inland preserve","preserve","a","low_water","water",0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.09,0.045,0,0,0,0.045,0.135,0.105,0.215,0,0.455,0.00347333333333333,92.4666666666667,25.8,30764.0543355556,3.6666666667,10,5.48,0.9,1.8,2.7,221.319,215.685,5.675,2.01111111111111,69.9555555555556,12.3555555555556,8.48888888888889,6.53333333333333,101.366666666667,405.044444444444,2347.22222222222,22.2333333333333,6.88,0.933333333333333,16.3444444444444,2.24444444444444,19.0888888888889,70.8777777777778,7.05555555555556,0.688888888888889,4.86666666666667,3.27777777777778,65.3888888888889,7.75,39430.45,104.45,39441.2,115.2,2.1,1.84,4.6,3.4,0.25,8.15,12.75,2.05,2.05,209.3992,0.033671,0.00998,0.42619,0.0123615,16938.257466,0.90462962962963
28.0588235294118,967.882352941176,694.705882352941,"McL S10","California","McL seep","inland","inland preserve","preserve","a","high_nut","nutrients",0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.35,0,0,0,0,0,0.35,0.0558823529411765,0.0647058823529412,0,0.470588235294118,0.00561294117647059,102.864705882353,22.6058823529412,21738.8871976471,3.34313725494118,12,4.75294117647059,5.23529411764706,2.76470588235294,8,172.570714285714,157.490714285714,15.08,3.50909090909091,100.236363636364,16.9636363636364,13.1636363636364,7.79090909090909,271.254545454545,500.445454545455,5200.63636363636,29.4909090909091,NA,0,30.8727272727273,2.18181818181818,13.2909090909091,84.1272727272727,0,0.4,6.39090909090909,3.02941176470588,66.4411764705882,9.75,39414.5,88.5,39420.875,94.875,6.26666666666667,7.12,30.3529411764706,17.2941176470588,3.88235294117647,31.6470588235294,62,1.88235294117647,2,505.344928571429,0.0879053333333333,0.0141465,0.44791,0.02963218,17308.7934814286,1.13530158730159
38.45,898.8,616.8,"McL S10","California","McL seep","inland","inland preserve","preserve","a","high_water","water",0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.49,0,0,0,0,0,0.49,0.05,0.0675,0,0.6075,0.0058335,105.63,24.5,21686.6257115,3.3366666667,12,4.93,5.2,2.7,7.9,179.723157894737,164.717894736842,15.0052631578947,3.93125,108.6125,16.05,13.45625,7.79375,264.41875,480.21875,5134.25,26.9,NA,0,30.34375,2.16875,12.9875,84.46875,0,0.375,6.4,3.05,64.95,8.57894736842105,39416.7894736842,90.7894736842105,39423.1578947368,97.1578947368421,5.44444444444444,5.61111111111111,21.35,17.65,1.4,41.2,62.55,2.95,2.05,333.695473684211,0.1474045,0.0180013333333333,NA,0.01954831,17550.874353,1.04117724867725
22.5,949.2,650.8,"McL S10","California","McL seep","inland","inland preserve","preserve","a","low_nut","nutrients",0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.415,0,0,0,0,0,0.415,0.0525,0.065,0,0.5325,0.005453,99.84,23.16,21847.744665,3.3366666667,12,4.76,4.9,2.6,7.5,172.837777777778,158.385555555556,14.4522222222222,3.74285714285714,104.857142857143,16.1428571428571,13.0285714285714,7.8,263.114285714286,486.414285714286,5115.14285714286,27.7142857142857,NA,0,30.3,2.15714285714286,13.1857142857143,84.2714285714286,0,0.385714285714286,6.48571428571429,3.05,65.4,8.1,39423.6,97.6,39430.35,104.35,3.8,2.22,11.25,10.55,0.35,24.9,36.15,2.3,2.15,238.14885,0.05836,0.017258,NA,0.01574127,15584.25403865,0.603916666666667
31.75,665.15,650.8,"McL S10","California","McL seep","inland","inland preserve","preserve","a","low_water","water",0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.415,0,0,0,0,0,0.415,0.0525,0.065,0,0.5325,0.005453,99.84,23.16,21847.744665,3.3366666667,12,4.76,4.9,2.6,7.5,172.837777777778,158.385555555556,14.4522222222222,3.74285714285714,104.857142857143,16.1428571428571,13.0285714285714,7.8,263.114285714286,486.414285714286,5115.14285714286,27.7142857142857,NA,0,30.3,2.15714285714286,13.1857142857143,84.2714285714286,0,0.385714285714286,6.48571428571429,3.05,65.4,7.5,39436.6315789474,110.631578947368,39444.9473684211,118.947368421053,2.70588235294118,2.58823529411765,3.45,2.8,0.2,4.95,8.4,2.4,1.95,174.908444444444,0.0572144444444444,0.010855,0.42675,0.00979777777777778,20008.2259284444,0.944607843137255
29.8,860.866666666667,494.266666666667,"Motte1","California","Motte","inland","inland preserve","preserve","a","high_nut","nutrients",0.504316288,16.7,15.4,5,526.3,33.6,3.3,30.3,11.1,23.4,24,10.5,391,80,2,85,215,10,19,205,0.38,0,0,0,0,0,0.38,0.113333333333333,0.146666666666667,0,0.64,0.002382,47.72,19.46,20030.029622,2.90666666666667,13,3.15333333333333,0.733333333333333,1,1.73333333333333,238.718,236.974,1.744,1.85454545454545,66.5090909090909,78.9,41.5272727272727,6.72727272727273,275.918181818182,75.5545454545454,1083.10909090909,16.9545454545455,6.9,0.281818181818182,7.11818181818182,10.4727272727273,8.7,75.1363636363636,4.36363636363636,1.34545454545455,3.79090909090909,3.06666666666667,53.9666666666667,11.9333333333333,39400.5333333333,74.5333333333333,39406.3333333333,80.3333333333333,9.4,18.34,61.9333333333333,46.3333333333333,6.4,147.066666666667,209,2.13333333333333,2,437.839357142857,0.0780646666666667,0.013738,NA,0.0212396933333333,21520.2111058571,1.91322751322751
31.1304347826087,767.260869565217,372.260869565217,"Motte1","California","Motte","inland","inland preserve","preserve","a","high_water","water",0.504316288,16.7,15.4,5,526.3,33.6,3.3,30.3,11.1,23.4,24,10.5,391,80,2,85,215,10,19,205,0.343478260869565,0,0,0,0,0,0.343478260869565,0.126086956521739,0.130434782608696,0,0.6,0.00214739130434783,43.4130434782609,18.1869565217391,20214.4146004348,2.95217391304348,13,2.88260869565217,1,1,2,238.803913043478,237.14,1.66391304347826,1.87894736842105,67.1368421052632,80.4421052631579,39.8631578947368,6.80526315789474,276.578947368421,74.4947368421053,1097.88421052632,18.8421052631579,6.9,0.210526315789474,7.11578947368421,10.3368421052632,8.6,76.4210526315789,3.31578947368421,1.34736842105263,3.26842105263158,3.04347826086957,57.0434782608696,9.95652173913044,39399.6086956522,73.6086956521739,39405.4782608696,79.4782608695652,7.95238095238095,9.36190476190476,35.7391304347826,30.5217391304348,2.43478260869565,93.9565217391304,129.695652173913,2.65217391304348,2.17391304347826,232.646909090909,0.0497054545454545,0.009218,NA,0.0109611545454545,23414.8297663636,1.15794217687075
26.7368421052632,807.368421052632,419.210526315789,"Motte1","California","Motte","inland","inland preserve","preserve","a","low_nut","nutrients",0.504316288,16.7,15.4,5,526.3,33.6,3.3,30.3,11.1,23.4,24,10.5,391,80,2,85,215,10,19,205,0.357894736842105,0,0,0,0,0,0.357894736842105,0.121052631578947,0.136842105263158,0,0.615789473684211,0.00223210526315789,45.2368421052632,18.7421052631579,20267.3489968421,2.93157894736842,13,3.00526315789474,0.894736842105263,1,1.89473684210526,238.907368421053,237.215789473684,1.69157894736842,1.86666666666667,66.84,79,40.5333333333333,6.78666666666667,280.286666666667,76.5933333333333,1112.68,18.0866666666667,6.9,0.233333333333333,7.24,10.32,8.68,76.1066666666667,3.6,1.31333333333333,3.62,3.05263157894737,55.8947368421053,9.05263157894737,39403.4210526316,77.4210526315789,39408.6315789474,82.6315789473684,6.11111111111111,3.03888888888889,8.1578947368421,10.8421052631579,0.526315789473684,39.8421052631579,48,2,2.10526315789474,197.880944444444,0.0349272222222222,0.008123,NA,0.01125015,18371.892293,0.490848765432099
25.1578947368421,616.947368421053,372.947368421053,"Motte1","California","Motte","inland","inland preserve","preserve","a","low_water","water",0.504316288,16.7,15.4,5,526.3,33.6,3.3,30.3,11.1,23.4,24,10.5,391,80,2,85,215,10,19,205,0.36578947368421,0,0,0,0,0,0.36578947368421,0.126315789473684,0.128947368421053,0,0.621052631578947,0.00227421052631579,46.0105263157895,18.9052631578947,20287.4731210526,2.92631578947368,13,3.04210526315789,0.947368421052632,1,1.94736842105263,238.609473684211,236.893684210526,1.71578947368421,1.87333333333333,66.96,75.6733333333333,38.4,6.8,280.58,77.3266666666667,1119.06666666667,17.2466666666667,6.9,0.226666666666667,7.26666666666667,10.2466666666667,8.77333333333333,76.4066666666667,3.4,1.2,3.37333333333333,3.05263157894737,55.3684210526316,8.72222222222222,39405.3888888889,79.3888888888889,39411.1578947368,85.1578947368421,3.73684210526316,2.71578947368421,4.89473684210526,5.26315789473684,0.157894736842105,18.5789473684211,23.4736842105263,2.05263157894737,2.05263157894737,146.037694444444,0.00767611111111111,NA,NA,0.00767611111111111,20336.5190238889,0.720037593984962
23.3125,925.0625,563.25,"RIVB 1","California","Riverwood","inland","inland preserve","preserve","a","high_nut","nutrients",0.295528539,16.2,13.4,4.3,601.8,34.1,3.6,30.5,8.6,23.7,23.8,8.6,475,110,1,88,257,7,8,257,0.025,0.00625,0,0.028125,0,0.034375,0.059375,0.03125,0.0625,0,0.153125,0.01318875,185.80625,38.3625,14116.31359,3.43125,15,4.35625,11.75,4.3125,16.0625,310.004375,289.9675,20.036875,1.24545454545455,55,10.0818181818182,27.2636363636364,6.4,19.8363636363636,90.2909090909091,593.090909090909,14.3727272727273,6.95714285714286,0.5,4.31818181818182,1.28181818181818,17.5272727272727,69.8090909090909,9.90909090909091,1.48181818181818,2.89090909090909,2.8125,67.8214285714286,10.25,39411.3125,85.3125,39418.1875,92.1875,6.28571428571429,5.44285714285714,28.1875,20.3125,2.9375,43.0625,71.25,1.9375,2.0625,551.6314,0.058165,0.02421,0.42194,0.03179375,18586.6083816,0.872981859410431
